pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy
UST-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7a5ae802895d5f90b6edbafc870fd348fba2a3d2"" target=""_blank"">🔗🦄 0x7a5a...a3d2</a>",5.02384029656331e+08,77.,0.0005918307644251457,489.091183255125,1196.,3.764150438467067e-07,1.507152088968993e+06,99.,0.0011360704813220292,308153.6000993124,1495.6923409075669
1INCH-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x9febc984504356225405e26833608b17719c82ae"" target=""_blank"">🔗🦄 0x9feb...82ae</a>",4.84081670268702e+08,78.,0.0005702697698318779,5.88421763170949e+06,25.,0.0045286198436501526,4.8408167026870195e+06,37.,0.0036489409407748914,82.2678052660785,0.39930517183668424
SOS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb82d251b7e92832dccb7f3c6f03ae20f2d7ee597"" target=""_blank"">🔗🦄 0xb82d...e597</a>",4.813659616081761e+08,79.,0.0005670705440650588,7492.29200969397,687.,5.766228306491832e-06,4.813659616081761e+06,38.,0.0036284703030225697,64248.1581050707,311.84278867487774
TUSD-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x39529e96c28807655b5856b3d342c6225111770e"" target=""_blank"">🔗🦄 0x3952...770e</a>",4.807746794700725e+08,80.,0.0005663739873691299,384032.591512617,122.,0.00029555970281595006,48077.46794700725,637.,3.624013299723771e-05,12.519111400842581,0.060764304006749224
FXS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xcd8286b48936cdac20518247dbd310ab681a9fbf"" target=""_blank"">🔗🦄 0xcd82...9fbf</a>",4.710022691994637e+08,81.,0.0005548616527818085,269021.107019984,155.,0.00020704440247861644,4.710022691994637e+06,39.,0.0035503502174040464,1750.800427583088,8.497901011540256
GNO-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf56d08221b5942c428acc5de8f78489a97fc5599"" target=""_blank"">🔗🦄 0xf56d...5599</a>",4.6740597988560206e+08,82.,0.0005506250637820093,5.23964007531897e+06,27.,0.004032539158783711,1.4022179396568062e+06,102.,0.0010569725652001304,26.76172255155225,0.12989399908665653
LYXE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x80c7770b4399ae22149db17e97f9fc8a10ca5100"" target=""_blank"">🔗🦄 0x80c7...5100</a>",4.6480309373639697e+08,83.,0.0005475587479589339,210615.462587204,187.,0.00016209416832444214,1.394409281209191e+06,103.,0.0010510865060386228,662.0640593431475,3.213475819950118
MM-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x84383fb05f610222430f69727aa638f8fdbf5cc1"" target=""_blank"">🔗🦄 0x8438...5cc1</a>",4.636306442194067e+08,84.,0.0005461775502039715,1.04412060260442e+06,52.,0.0008035775656286566,4.636306442194067e+06,40.,0.0034947839238593267,444.03936007290895,2.155244234396433
MANA-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8661ae7918c0115af9e3691662f605e9c550ddc9"" target=""_blank"">🔗🦄 0x8661...ddc9</a>",4.505453797979131e+08,85.,0.0005307625258637762,94541.3131830142,278.,7.276101832436093e-05,1.3516361393937392e+06,107.,0.0010188447010040843,1429.677771428059,6.939260459723957
WETH-ENS 1%,"<a href=""https://info.uniswap.org/#/pools/0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3"" target=""_blank"">🔗🦄 0xb9c4...37a3</a>",4.4098514209140855e+08,86.,0.0005195001400076868,169902.3034615136,209.,0.000130760449578094,4.409851420914086e+06,43.,0.0033240852485853997,2595.521856425571,12.59794518078901
WETH-WRLD 1%,"<a href=""https://info.uniswap.org/#/pools/0xeb5c52e8af57334fab0b5f3d888990c108545527"" target=""_blank"">🔗🦄 0xeb5c...5527</a>",4.3936342043819577e+08,87.,0.000517589679664506,132133.165628021,237.,0.00010169251263630197,4.393634204381958e+06,44.,0.0033118609341806324,3325.156241810508,16.139388673681324
USDC-NCR 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xdd005650ac6805457f4fa6ee1816813ce815e914"" target=""_blank"">🔗🦄 0xdd00...e914</a>",4.3866378602051234e+08,88.,0.0005167654791569402,330546.46298565,132.,0.000254395633407308,219331.89301025617,333.,0.00016532935931627793,66.35433065268589,0.3220655676626376
agEUR-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x7ed3f364668cd2b9449a8660974a26a092c64849"" target=""_blank"">🔗🦄 0x7ed3...4849</a>",4.372827785017986e+08,89.,0.0005151385907862325,15129.9381327396,565.,1.1644324249988325e-05,218641.38925089932,334.,0.0001648088670952282,1445.0910990692173,7.014072488833302
XSGD-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705"" target=""_blank"">🔗🦄 0x6279...1705</a>",4.3020233454118085e+08,90.,0.0005067975124192541,719508.833157103,76.,0.0005537493994031955,215101.1672705904,338.,0.00016214029653848522,29.89555615693513,0.14510476060214525
wstETH-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xd340b57aacdd10f96fc1cf10e15921936f41e29c"" target=""_blank"">🔗🦄 0xd340...e29c</a>",4.27216517759299e+08,91.,0.00050328008725416,6.92668339640058e+06,22.,0.0053309238105981715,213608.2588796495,340.,0.00016101496276050786,3.083846144760277,0.014968136207945494
WETH-Truebit 1%,"<a href=""https://info.uniswap.org/#/pools/0x86e69d1ae728c9cd229f07bbf34e01bf27258354"" target=""_blank"">🔗🦄 0x86e6...8354</a>",4.2624858807209665e+08,92.,0.0005021398229685325,233423.975479702,176.,0.0001796480880728367,4.2624858807209665e+06,46.,0.0032130031345752575,1826.0702963186498,8.863240135057277
WETH-IMX 1%,"<a href=""https://info.uniswap.org/#/pools/0xfd76be67fff3bac84e3d5444167bbc018f5968b6"" target=""_blank"">🔗🦄 0xfd76...68b6</a>",4.221099167293641e+08,93.,0.0004972642837796187,188026.5147598,201.,0.00014470923055003143,4.221099167293641e+06,47.,0.0031818064001595007,2244.9488960033154,10.896360997888431
WETH-EURT 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4bec87cb126de6c1f8b410e32d1f4ae472fdd83b"" target=""_blank"">🔗🦄 0x4bec...d83b</a>",4.156008062616178e+08,94.,0.0004895962617159212,86.2965557039896,1491.,6.641567648581534e-08,1.2468024187848533e+06,113.,0.0009398224866551736,1.4447881594041558e+06,7012.602103490915
RPL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x632e675672f2657f227da8d9bb3fe9177838e726"" target=""_blank"">🔗🦄 0x632e...e726</a>",4.1453758865179217e+08,95.,0.0004883437440130718,378213.245615827,124.,0.0002910810096481022,1.2436127659553764e+06,114.,0.0009374181702946976,328.8125892921756,1.5959653602612245
RUNE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3139bbba7f4b9125595cb4ebeefdac1fce7ab5f1"" target=""_blank"">🔗🦄 0x3139...b5f1</a>",4.1290959854386127e+08,96.,0.0004864258991510199,325.876736917988,1267.,2.50801712268079e-07,1.2387287956315838e+06,116.,0.0009337367007488408,380121.88514804275,1845.0064904127075
CVX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x2e4784446a0a06df3d1a040b03e1680ee266c35a"" target=""_blank"">🔗🦄 0x2e47...c35a</a>",4.076840543386107e+08,97.,0.0004802699753179187,51968.3482292749,366.,3.999595320277828e-05,4.076840543386107e+06,48.,0.0030730662368428723,7844.853035158685,38.07674677969309
USDD-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x1c5c60bef00c820274d4938a5e6d04b124d4910b"" target=""_blank"">🔗🦄 0x1c5c...910b</a>",3.904405060143875e+08,98.,0.00045995630731953877,908524.206122593,62.,0.0006992196763952742,39044.05060143875,684.,2.9430867451394116e-05,4.297524528055369,0.02085899538218364
BONE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb011e4eb4111ef00b620a5ed195836dcd69db1ff"" target=""_blank"">🔗🦄 0xb011...b1ff</a>",3.8508064873561686e+08,99.,0.00045364215670317765,191663.995892878,200.,0.0001475087138919442,1.1552419462068507e+06,121.,0.0008708054638124949,602.7433273657309,2.9255493947937734
HDRN-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xe859041c9c6d70177f83de991b9d757e13cea26e"" target=""_blank"">🔗🦄 0xe859...a26e</a>",3.8300375503874075e+08,100.,0.0004511954834180161,555078.548222654,95.,0.0004272003324145124,3.8300375503874077e+06,49.,0.002887029540812046,689.9992014915872,3.3490652731971986
BIT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5c128d25a21f681e678cb050e551a895c9309945"" target=""_blank"">🔗🦄 0x5c12...9945</a>",3.628851411207795e+08,101.,0.00042749486008732113,1.25070171295435e+07,18.,0.00962566810114195,1.0886554233623384e+06,126.,0.0008206134602242748,8.704357018835186,0.0422485413813144
FUN-WETH 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x29f0096512b4af1d689c1a11a867a6e707a8dcde"" target=""_blank"">🔗🦄 0x29f0...dcde</a>",3.6107077293789357e+08,102.,0.0004253574535512085,3580.58589459886,815.,2.7556955485114166e-06,36107.077293789356,704.,2.721701743342168e-05,1008.412543552024,4.894555563783095
agEUR-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9"" target=""_blank"">🔗🦄 0x8db1...98b9</a>",3.603282343175522e+08,103.,0.000424482709981847,445725.02155764,111.,0.00034303951753240946,180164.1171587761,371.,0.00013580522947590867,40.420462941292996,0.1961897469889886
WETH-TRIBE 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf87bb87fd9ea1c260ddf77b9c707ad9437ff8364"" target=""_blank"">🔗🦄 0xf87b...8364</a>",3.5879378796072704e+08,104.,0.0004226750638252793,4868.55522757838,763.,3.7469443167269075e-06,1.076381363882181e+06,128.,0.0008113614432822177,22108.845716382544,107.3102218946759
LCX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x5aaa28ca43c6646fd1403e508f0fca1d92357dde"" target=""_blank"">🔗🦄 0x5aaa...7dde</a>",3.586755389633962e+08,105.,0.000422535761239306,42849.921227244,392.,3.297821659804366e-05,3.586755389633962e+06,51.,0.0027036467996228012,8370.506378792363,40.62812271621293
XYO-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe331de28cd81b768c19a366b0e4e4675c45ec2da"" target=""_blank"">🔗🦄 0xe331...c2da</a>",3.576721267128515e+08,106.,0.0004213536969135757,22100.0861755941,504.,1.7008699382877455e-05,1.0730163801385546e+06,129.,0.0008088249648941093,4855.258805839067,23.56608329961781
WETH-VRA 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x98409d8ca9629fbe01ab1b914ebf304175e384c8"" target=""_blank"">🔗🦄 0x9840...84c8</a>",3.5604598220468247e+08,107.,0.00041943802625025106,22853.3927474827,494.,1.758846024546399e-05,1.0681379466140475e+06,130.,0.0008051476689112761,4673.870345713561,22.68567388544481
WETH-SETH2 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7379e81228514a1d2a6cf7559203998e20598346"" target=""_blank"">🔗🦄 0x7379...8346</a>",3.524284112033995e+08,108.,0.000415176366474728,2.48785960073917e+07,11.,0.019147100024663386,1.0572852336101984e+06,131.,0.000796967043361822,4.2497785377280435,0.020627249551472552
WETH-BTT 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x64a078926ad9f9e88016c199017aea196e3899e1"" target=""_blank"">🔗🦄 0x64a0...99e1</a>",3.511508121206784e+08,109.,0.00041367129784769996,514467.452581807,102.,0.0003959451639108139,1.0534524363620353e+06,132.,0.0007940779335988457,204.76561366037487,0.9938756514100643
FX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb03f87e577c4fe4685cf2c88a8473414bb1d04f1"" target=""_blank"">🔗🦄 0xb03f...04f1</a>",3.457818732760996e+08,110.,0.00040734644874230026,1.566915775288066e+06,44.,0.001205931921188386,1.0373456198282988e+06,134.,0.0007819368371919363,66.20302355674417,0.3213311648698354
WETH-ENJ 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe16be1798f860bc1eb0feb64cd67ca00ae9b6e58"" target=""_blank"">🔗🦄 0xe16b...6e58</a>",3.449691201651276e+08,111.,0.00040638898937543996,65130.3934956885,338.,5.012574497922306e-05,1.0349073604953828e+06,136.,0.0007800989108975642,1588.977595481427,7.712457744025543
USDC-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x537a0a5654045c52ec45c4c86ed0c1ffe893809d"" target=""_blank"">🔗🦄 0x537a...809d</a>",3.44626245088454e+08,112.,0.00040598506726257174,757847.197714237,73.,0.0005832554254160523,34462.6245088454,713.,2.5977451579002415e-05,4.547437083991211,0.0220720018039467
VXV-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xcbbc981bd5b358d09a9346726115d3ac8822d00b"" target=""_blank"">🔗🦄 0xcbbc...d00b</a>",3.2146575775906473e+08,113.,0.0003787009815602693,58388.0441775312,352.,4.4936688620993566e-05,3.214657577590647e+06,54.,0.0024231645951253763,5505.677785363646,26.723037123108124
YFI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x04916039b1f59d9745bf6e0a21f191d1e0a84287"" target=""_blank"">🔗🦄 0x0491...4287</a>",3.1632500845688444e+08,114.,0.0003726449498999702,16374.9559527763,548.,1.260251661444685e-05,948975.0253706533,139.,0.0007153243005308955,5795.282919278686,28.128700339584046
USDC-UOS 1%,"<a href=""https://info.uniswap.org/#/pools/0x094a28b22e1b4218d590ea6fa916b3c5e670ba55"" target=""_blank"">🔗🦄 0x094a...ba55</a>",3.069636124575374e+08,115.,0.0003616168084318386,165101.56595201,215.,0.00012706569922886577,3.069636124575374e+06,58.,0.002313849421736481,1859.241071927582,9.024241904967651
DPI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x9359c87b38dd25192c5f2b07b351ac91c90e6ca7"" target=""_blank"">🔗🦄 0x9359...6ca7</a>",3.0458715832589155e+08,116.,0.00035881723961131814,165111.408715284,214.,0.00012707327443017014,913761.4749776747,143.,0.0006887808113655948,553.4211609528165,2.6861532413268354
MC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe9e12db15d8a0ec338f148ffd9dc9606312a6b28"" target=""_blank"">🔗🦄 0xe9e1...6b28</a>",3.0123859497980493e+08,117.,0.0003548724828359164,533.703993599256,1178.,4.107500176445295e-07,3.0123859497980494e+06,59.,0.002270695028698723,564430.0934461377,2739.587554625535
WOOL-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x7b12d855445073987d45ea97b1af3554f05e4ef4"" target=""_blank"">🔗🦄 0x7b12...4ef4</a>",2.9652092223025817e+08,118.,0.0003493148541995484,68234.6839434925,331.,5.2514873356566e-05,2.9652092223025816e+06,60.,0.002235133861444768,4345.604098874664,21.0923603203358
USDC-GF 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x14036bbda496e39dc3db6025fe858431c1ddadb1"" target=""_blank"">🔗🦄 0x1403...adb1</a>",2.96065025271962e+08,119.,0.00034877778727584053,19865.7078039895,517.,1.5289073960231144e-05,888195.075815886,148.,0.0006695092118939891,4470.996375158179,21.70097974644595
BYTES-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3782a3425cd093d5cd0c5b684be72641e199029c"" target=""_blank"">🔗🦄 0x3782...029c</a>",2.823479900716492e+08,120.,0.00033261850881748426,62423.8585536347,343.,4.8042737753238375e-05,2.823479900716492e+06,62.,0.002128300251373007,4523.0781405326825,21.95377022997911
WBTC-BADGER 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe15e6583425700993bd08f51bf6e7b73cd5da91b"" target=""_blank"">🔗🦄 0xe15e...a91b</a>",2.820108752142683e+08,121.,0.0003322213724995179,2.9286236278308e+06,33.,0.0022539314324654214,846032.6256428049,152.,0.000637727737806251,28.888404013507607,0.14021632267194517
BAT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xae614a7a56cb79c04df2aeba6f5dab80a39ca78e"" target=""_blank"">🔗🦄 0xae61...a78e</a>",2.8180821770680696e+08,122.,0.0003319826329288365,602452.5463137346,88.,0.00046366037540683525,845424.6531204209,153.,0.0006372694564946365,140.33049711439938,0.6811254181749438
USDC-EURT 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x1754b94a3e63be72efe44a1828cd81c4782a46c4"" target=""_blank"">🔗🦄 0x1754...46c4</a>",2.7909209654319096e+08,123.,0.00032878292121500316,17443.4889879105,537.,1.3424882510709364e-05,139546.0482715955,418.,0.00010518788872525006,799.9893161758533,3.882926867076948
RNDR-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe936f0073549ad8b1fa53583600d629ba9375161"" target=""_blank"">🔗🦄 0xe936...5161</a>",2.74953594046847e+08,124.,0.00032390758093465597,1.86741714393914e+06,42.,0.0014372042068672426,2.7495359404684696e+06,64.,0.00207256231283006,147.2373727205151,0.7146494819546279
PEOPLE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5d7b4563f794f52423181c8320cdd3bf8fdf55d7"" target=""_blank"">🔗🦄 0x5d7b...55d7</a>",2.698762299501967e+08,125.,0.00031792621986981295,337.248028129928,1262.,2.595533013923166e-07,809628.6898505901,159.,0.0006102869525263996,240069.21384835287,1165.2295618969256
Nvir-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7981877bd447de8ff0507ba2bcf9ae6ae510ade3"" target=""_blank"">🔗🦄 0x7981...ade3</a>",2.689883566511938e+08,126.,0.0003168802655754039,16.1563408435401,1735.,1.2434265746825359e-08,806965.0699535814,160.,0.0006082791525435036,4.994726700608299e+06,24243.02188460145
sUSD-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x6a9850e46518231b23e50467c975fa94026be5d5"" target=""_blank"">🔗🦄 0x6a98...e5d5</a>",2.6742203705181798e+08,127.,0.0003150350713193946,134719.267306983,233.,0.00010368283184508382,133711.018525909,428.,0.00010078952368947907,99.25159273708302,0.4817397785775971
WETH-NCR 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4b3d09151ad295623ac9e50967739fd437b0d892"" target=""_blank"">🔗🦄 0x4b3d...d892</a>",2.6382264573412254e+08,128.,0.00031079482802090806,1836.28099035054,939.,1.4132411565822878e-06,791467.9372023677,162.,0.0005965976273725259,43101.67895662194,209.2036279144549
WETH-GTC 1%,"<a href=""https://info.uniswap.org/#/pools/0x06b1655b9d560de112759b4f0bf57d6f005e72fe"" target=""_blank"">🔗🦄 0x06b1...72fe</a>",2.6352301961501423e+08,129.,0.0003104418551064726,67744.1176300875,333.,5.2137323020980135e-05,2.6352301961501422e+06,65.,0.001986400217500697,3889.9764117375494,18.88086955165167
SNX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xede8dd046586d22625ae7ff2708f879ef7bdb8cf"" target=""_blank"">🔗🦄 0xede8...b8cf</a>",2.6188933493106133e+08,130.,0.0003085173017802156,357348.626320953,127.,0.0002750231520223431,785668.004793184,163.,0.000592225718225491,219.86036797789046,1.0671414137224737
USDC-STG 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd6a309f49cf79542cea91df7b334eb4bd29aa0d7"" target=""_blank"">🔗🦄 0xd6a3...a0d7</a>",2.614795660788483e+08,131.,0.0003080345758201393,2167.08407895203,904.,1.6678342945567313e-06,784438.6982365448,164.,0.0005912990838786887,36197.8894061133,175.6945429950978
YGG-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x319f4366b2ec8b0120d09522c88f919bedbb18ff"" target=""_blank"">🔗🦄 0x319f...18ff</a>",2.5723458748331028e+08,132.,0.00030303380195221944,1657.2480849258,965.,1.2754536002887126e-06,2.572345874833103e+06,67.,0.0019389988824203542,155217.91204533356,753.3848124540791
PAX-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0xa6de8dbae7b2504a7bec7b0dc7783e46565e9f75"" target=""_blank"">🔗🦄 0xa6de...9f75</a>",2.570417139949314e+08,133.,0.0003028065883918228,2442.72928779904,881.,1.8799767475932625e-06,25704.171399493138,763.,1.9375450286362494e-05,1052.2726168585484,5.107440228103326
oneUNI-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x613944734e29e73d084673d1532bff8683ed9a5b"" target=""_blank"">🔗🦄 0x6139...9a5b</a>",2.5309811903920454e+08,134.,0.0002981608578760109,50284.546527196,370.,3.870006337033659e-05,126549.05951960226,446.,9.539093765754814e-05,251.6659058487466,1.221516697271177
RAI-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xfa7d7a0858a45c1b3b7238522a0c0d123900c118"" target=""_blank"">🔗🦄 0xfa7d...c118</a>",2.4926799981710023e+08,135.,0.00029364880682891035,104399.369356867,267.,8.034798937181993e-05,124633.9999085501,456.,9.39473921056346e-05,119.38194710977164,0.5794469507322693
UNI-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78"" target=""_blank"">🔗🦄 0xd0fc...6d78</a>",2.4727874968335754e+08,136.,0.000291305381564992,1.02454641119437e+06,53.,0.000788512848925239,741836.2490500726,169.,0.000559185944596321,72.40630985035352,0.35144020073642335
WETH-USDT 1%,"<a href=""https://info.uniswap.org/#/pools/0xc5af84701f98fa483ece78af83f11b6c38aca71d"" target=""_blank"">🔗🦄 0xc5af...a71d</a>",2.4452816458817488e+08,137.,0.00028806506980466005,1.66676144712947e+07,14.,0.012827752874783917,2.4452816458817488e+06,71.,0.0018432196171424041,14.670855569002162,0.07120827503571528
MM-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x9ac681f68a589cc3763bad9ce43be3380696b136"" target=""_blank"">🔗🦄 0x9ac6...b136</a>",2.389217638115665e+08,138.,0.00028146047996615805,3671.02995439991,808.,2.825303232929493e-06,716765.2914346994,172.,0.0005402878021369324,19524.909911879662,94.76851220526697
